Customer ID,Account Type,Account Tier,Amount(₦),Transaction Type,Sender's Location,Timestamp,Remark
Customer 2703,Individual,Tier 3,13271.93,Payment for Goods/Services,Port Harcourt,19:02:54,Normal
Customer 2704,Corporate,Tier 2,79333.05,Withdrawal,Enugu,16:12:13,Normal
Customer 2705,Individual,Tier 1,9575.02,Withdrawal,Enugu,0:40:05,Normal
Customer 2706,Individual,Tier 1,38702.92,Withdrawal,Port Harcourt,2:05:26,Normal
Customer 2707,Corporate,Tier 2,32530.55,Payment for Goods/Services,Lagos,16:41:24,Normal
Customer 2708,Corporate,Tier 1,8636.72,Withdrawal,Ibadan,22:42:16,Normal
Customer 2709,Corporate,Tier 2,9246.84,Transfer to a Third-Party,Lagos,6:12:09,Normal
Customer 2710,Corporate,Tier 1,12615.55,Transfer to a Third-Party,Ibadan,23:10:42,Normal
Customer 2711,Corporate,Tier 1,31186.91,Withdrawal,Ibadan,0:47:14,Normal
Customer 2712,Corporate,Tier 2,17603.58,Withdrawal,Abuja,9:21:07,Normal
Customer 2713,Corporate,Tier 2,41006.93,Withdrawal,Abuja,11:16:42,Normal
Customer 2714,Corporate,Tier 1,30864.76,Withdrawal,Abuja,4:02:40,Normal
Customer 2715,Individual,Tier 3,29167.18,Withdrawal,Ibadan,3:56:41,Normal
Customer 2716,Individual,Tier 1,26233.36,Payment for Goods/Services,Port Harcourt,21:32:37,Normal
Customer 2717,Corporate,Tier 1,12360.99,Transfer to a Third-Party,Lagos,19:40:45,Normal
Customer 2718,Corporate,Tier 2,6311.88,Payment for Goods/Services,Lagos,0:29:54,Normal
Customer 2719,Corporate,Tier 2,46788.63,Transfer to a Third-Party,Lagos,8:36:52,Normal
Customer 2720,Individual,Tier 1,27848.26,Payment for Goods/Services,Ibadan,12:40:52,Normal
Customer 2721,Individual,Tier 2,36363.56,Payment for Goods/Services,Ibadan,14:34:11,Normal
Customer 2722,Corporate,Tier 1,18662.15,Withdrawal,Port Harcourt,21:55:08,Normal
Customer 2723,Individual,Tier 3,21377.25,Withdrawal,Ibadan,6:50:01,Normal
Customer 2724,Individual,Tier 2,34208.55,Transfer to a Third-Party,Ibadan,1:50:03,Normal
Customer 2725,Individual,Tier 1,3180.58,Transfer to a Third-Party,Port Harcourt,5:25:58,Normal
Customer 2726,Individual,Tier 1,25737.43,Withdrawal,Ibadan,19:01:06,Normal
Customer 2727,Corporate,Tier 2,12764.59,Transfer to a Third-Party,Ibadan,14:22:30,Normal
Customer 2728,Individual,Tier 2,10635.76,Transfer to a Third-Party,Lagos,14:06:27,Normal
Customer 2729,Corporate,Tier 2,20128.54,Withdrawal,Abuja,7:58:20,Normal
Customer 2730,Corporate,Tier 3,5281.42,Transfer to a Third-Party,Lagos,6:47:15,Normal
Customer 2731,Corporate,Tier 1,6272.85,Transfer to a Third-Party,Port Harcourt,11:29:31,Normal
Customer 2732,Corporate,Tier 2,12469.28,Transfer to a Third-Party,Abuja,5:56:56,Normal
Customer 2733,Corporate,Tier 2,22790.92,Transfer to a Third-Party,Port Harcourt,8:51:52,Normal
Customer 2734,Corporate,Tier 2,15859.95,Withdrawal,Abuja,6:34:16,Normal
Customer 2735,Corporate,Tier 2,52589.34,Transfer to a Third-Party,Enugu,21:53:16,Normal
Customer 2736,Individual,Tier 1,19871.58,Withdrawal,Port Harcourt,11:18:45,Normal
Customer 2737,Corporate,Tier 1,22952.44,Withdrawal,Port Harcourt,8:46:44,Normal
Customer 2738,Corporate,Tier 2,16166.41,Payment for Goods/Services,Port Harcourt,19:15:44,Normal
Customer 2739,Corporate,Tier 2,23782.5,Transfer to a Third-Party,Abuja,11:43:06,Normal
Customer 2740,Individual,Tier 3,22570.7,Transfer to a Third-Party,Enugu,19:26:03,Normal
Customer 2741,Individual,Tier 1,13196.33,Transfer to a Third-Party,Port Harcourt,20:14:42,Normal
Customer 2742,Individual,Tier 1,48418.75,Transfer to a Third-Party,Lagos,15:59:08,Normal
Customer 2743,Corporate,Tier 1,10793.88,Transfer to a Third-Party,Ibadan,13:07:56,Normal
Customer 2744,Corporate,Tier 2,14053.91,Withdrawal,Enugu,2:08:48,Normal
Customer 2745,Corporate,Tier 3,20636.27,Payment for Goods/Services,Port Harcourt,2:13:39,Normal
Customer_Special 03,Individual,Tier 3,585964.7,Transfer to a Third-Party,Port Harcourt,23:56:48,Normal
Customer 2747,Individual,Tier 2,19730.31,Withdrawal,Ibadan,0:58:43,Normal
Customer 2748,Corporate,Tier 2,6555.87,Withdrawal,Abuja,1:11:06,Normal
Customer 2749,Corporate,Tier 2,1810.11,Withdrawal,Lagos,0:38:12,Normal
Customer 2750,Individual,Tier 2,34405.24,Transfer to a Third-Party,Lagos,1:06:54,Normal
Customer 2751,Corporate,Tier 2,10098.79,Withdrawal,Port Harcourt,4:58:25,Normal
Customer 2752,Individual,Tier 2,12535.15,Transfer to a Third-Party,Port Harcourt,11:45:31,Normal
Customer 2753,Individual,Tier 1,14287.52,Payment for Goods/Services,Ibadan,5:05:58,Normal
Customer 2754,Corporate,Tier 3,10260.95,Transfer to a Third-Party,Ibadan,22:10:59,Normal
Customer 2755,Corporate,Tier 2,17109.58,Withdrawal,Ibadan,12:44:29,Normal
Customer 2756,Corporate,Tier 1,22693.43,Withdrawal,Abuja,11:16:06,Normal
Customer 2757,Individual,Tier 2,30651.94,Withdrawal,Lagos,18:03:09,Normal
Customer 2758,Individual,Tier 2,19825.93,Transfer to a Third-Party,Enugu,5:26:46,Normal
Customer 2759,Individual,Tier 2,2761.74,Withdrawal,Enugu,11:26:24,Normal
Customer 2760,Individual,Tier 1,34056.89,Transfer to a Third-Party,Abuja,7:57:09,Normal
Customer 2761,Corporate,Tier 2,28894.24,Withdrawal,Ibadan,4:45:20,Normal
Customer 2762,Corporate,Tier 1,23164.72,Payment for Goods/Services,Port Harcourt,7:44:52,Normal
Customer 2763,Individual,Tier 1,10952.99,Payment for Goods/Services,Abuja,6:54:03,Normal
Customer 2764,Individual,Tier 2,30528.12,Payment for Goods/Services,Lagos,0:39:49,Normal
Customer 2765,Corporate,Tier 2,31571.82,Withdrawal,Enugu,4:42:31,Normal
Customer 2766,Individual,Tier 2,22368.77,Payment for Goods/Services,Abuja,1:50:43,Normal
Customer 2767,Corporate,Tier 2,20904.68,Transfer to a Third-Party,Ibadan,6:16:54,Normal
Customer_Special 02,Individual,Tier 3,739212.21,Payment for Goods/Services,Abuja,17:36:52,Normal
Customer 2769,Individual,Tier 3,6913.63,Withdrawal,Abuja,12:18:28,Normal
Customer 2770,Corporate,Tier 2,17951.61,Payment for Goods/Services,Ibadan,0:16:57,Normal
Customer 2771,Individual,Tier 1,6842.82,Payment for Goods/Services,Enugu,12:49:36,Normal
Customer 2772,Corporate,Tier 2,9971.29,Withdrawal,Port Harcourt,3:19:14,Normal
Customer 2773,Individual,Tier 1,25220.08,Withdrawal,Port Harcourt,23:59:06,Normal
Customer 2774,Corporate,Tier 1,30277.92,Payment for Goods/Services,Port Harcourt,4:04:59,Normal
Customer 2775,Individual,Tier 2,9986.77,Transfer to a Third-Party,Lagos,17:27:40,Normal
Customer 2776,Corporate,Tier 2,49452.08,Transfer to a Third-Party,Ibadan,17:15:25,Normal
Customer 2777,Corporate,Tier 2,8536.58,Withdrawal,Enugu,19:44:23,Normal
Customer 2778,Individual,Tier 2,10509.15,Withdrawal,Lagos,3:45:33,Normal
Customer 2779,Corporate,Tier 1,17215693.47,Withdrawal,Enugu,2:49:28,Suspicious
Customer 2780,Individual,Tier 1,71725.14,Transfer to a Third-Party,Ibadan,6:27:25,Normal
Customer 2781,Individual,Tier 1,41302.24,Withdrawal,Port Harcourt,19:14:48,Normal
Customer 2782,Individual,Tier 1,20538.22,Payment for Goods/Services,Port Harcourt,10:42:47,Normal
Customer 2783,Individual,Tier 2,32148.25,Transfer to a Third-Party,Port Harcourt,19:40:46,Normal
Customer 2784,Individual,Tier 1,70423.39,Payment for Goods/Services,Enugu,12:39:27,Normal
Customer 2785,Individual,Tier 2,18950.11,Payment for Goods/Services,Port Harcourt,3:11:53,Normal
Customer 2786,Corporate,Tier 2,12776.64,Transfer to a Third-Party,Lagos,23:00:01,Normal
Customer 2787,Corporate,Tier 2,27307.01,Transfer to a Third-Party,Enugu,10:18:01,Normal
Customer 2788,Individual,Tier 1,15740.56,Withdrawal,Lagos,19:49:09,Normal
Customer 2789,Corporate,Tier 2,13211.87,Withdrawal,Lagos,16:49:02,Normal
Customer 2790,Corporate,Tier 2,26105.83,Payment for Goods/Services,Enugu,18:53:54,Normal
Customer 2791,Individual,Tier 1,10414.66,Withdrawal,Abuja,13:05:14,Normal
Customer 2792,Individual,Tier 2,27101.28,Transfer to a Third-Party,Lagos,11:29:52,Normal
Customer 2793,Corporate,Tier 1,13073873.97,Transfer to a Third-Party,Lagos,22:36:42,Suspicious
Customer_Special 05,Individual,Tier 3,644912.54,Payment for Goods/Services,Ibadan,8:41:53,Normal
Customer 2795,Corporate,Tier 2,3622.17,Withdrawal,Port Harcourt,15:53:46,Normal
Customer 2796,Corporate,Tier 2,42045.72,Transfer to a Third-Party,Lagos,2:35:45,Normal
Customer 2797,Corporate,Tier 2,25375.65,Payment for Goods/Services,Port Harcourt,10:18:01,Normal
Customer 2798,Corporate,Tier 2,49655.25,Transfer to a Third-Party,Lagos,6:44:25,Normal
Customer 2799,Individual,Tier 2,10727.13,Transfer to a Third-Party,Enugu,3:55:50,Normal
Customer 2800,Individual,Tier 2,19078.6,Withdrawal,Port Harcourt,9:50:28,Normal
Customer_Special 03,Individual,Tier 3,789648.38,Payment for Goods/Services,Port Harcourt,20:11:30,Normal
Customer 2802,Corporate,Tier 2,51957.12,Withdrawal,Abuja,14:04:12,Normal
Customer 2803,Corporate,Tier 1,18669.96,Transfer to a Third-Party,Abuja,14:31:58,Normal
Customer 2804,Individual,Tier 1,21432.61,Withdrawal,Enugu,9:37:00,Normal
Customer 2805,Individual,Tier 1,13366.52,Withdrawal,Port Harcourt,20:47:22,Normal
Customer 2806,Corporate,Tier 2,20161.7,Withdrawal,Abuja,17:24:12,Normal
Customer 2807,Corporate,Tier 1,20548.62,Transfer to a Third-Party,Abuja,1:35:13,Normal
Customer 2808,Corporate,Tier 2,7691.65,Transfer to a Third-Party,Abuja,17:25:59,Normal
Customer 2809,Individual,Tier 1,41433.93,Transfer to a Third-Party,Lagos,4:23:21,Normal
Customer 2810,Corporate,Tier 1,22669.65,Payment for Goods/Services,Enugu,8:51:54,Normal
Customer 2811,Individual,Tier 2,5803.33,Payment for Goods/Services,Ibadan,6:06:52,Normal
Customer 2812,Corporate,Tier 1,7813.54,Transfer to a Third-Party,Abuja,21:47:01,Normal
Customer 2813,Corporate,Tier 2,7895.33,Payment for Goods/Services,Ibadan,19:08:30,Normal
Customer 2814,Corporate,Tier 2,29456.72,Transfer to a Third-Party,Lagos,22:03:37,Normal
Customer 2815,Corporate,Tier 1,3538.3,Payment for Goods/Services,Lagos,3:55:47,Normal
Customer 2816,Corporate,Tier 2,6396.4,Transfer to a Third-Party,Ibadan,11:44:45,Normal
Customer 2817,Corporate,Tier 2,14173.1,Withdrawal,Abuja,3:53:04,Normal
Customer 2818,Corporate,Tier 2,13770.49,Transfer to a Third-Party,Port Harcourt,20:42:57,Normal
Customer 2819,Corporate,Tier 2,13858.01,Payment for Goods/Services,Ibadan,12:10:13,Normal
Customer 2820,Individual,Tier 1,21061.66,Withdrawal,Port Harcourt,0:03:23,Normal
Customer 2821,Corporate,Tier 1,52927.26,Payment for Goods/Services,Ibadan,19:10:37,Normal
Customer 2822,Corporate,Tier 2,30272.06,Withdrawal,Port Harcourt,12:13:21,Normal
Customer 2823,Individual,Tier 2,23585.93,Transfer to a Third-Party,Port Harcourt,20:43:45,Normal
Customer 2824,Individual,Tier 1,15690.97,Transfer to a Third-Party,Abuja,0:28:32,Normal
Customer 2825,Corporate,Tier 1,18778.59,Transfer to a Third-Party,Ibadan,11:38:49,Normal
Customer 2826,Individual,Tier 2,20953.07,Withdrawal,Enugu,23:45:04,Normal
Customer 2827,Corporate,Tier 1,8943.37,Withdrawal,Enugu,1:55:59,Normal
Customer 2828,Corporate,Tier 1,14380.7,Payment for Goods/Services,Abuja,7:55:36,Normal
Customer 2829,Individual,Tier 1,4390.53,Withdrawal,Abuja,10:15:11,Normal
Customer 2830,Corporate,Tier 2,16820.28,Payment for Goods/Services,Lagos,19:55:10,Normal
Customer 2831,Corporate,Tier 1,13364.75,Payment for Goods/Services,Abuja,14:22:49,Normal
Customer 2832,Individual,Tier 2,33409.41,Payment for Goods/Services,Lagos,22:29:37,Normal
Customer 2833,Individual,Tier 2,26474.99,Transfer to a Third-Party,Enugu,11:38:38,Normal
Customer 2834,Corporate,Tier 2,26119.13,Withdrawal,Port Harcourt,0:29:05,Normal
Customer 2835,Individual,Tier 2,40762.12,Transfer to a Third-Party,Enugu,15:10:17,Normal
Customer 2836,Individual,Tier 2,24706.07,Withdrawal,Abuja,20:17:26,Normal
Customer 2837,Individual,Tier 2,27218.75,Payment for Goods/Services,Port Harcourt,14:37:01,Normal
Customer 2838,Corporate,Tier 1,13510.63,Payment for Goods/Services,Lagos,15:16:55,Normal
Customer 2839,Corporate,Tier 1,32311.61,Withdrawal,Ibadan,13:42:07,Normal
Customer 2840,Individual,Tier 1,22958.01,Transfer to a Third-Party,Abuja,2:38:07,Normal
Customer 2841,Individual,Tier 1,16915.09,Transfer to a Third-Party,Ibadan,5:33:31,Normal
Customer 2842,Individual,Tier 3,15997.98,Transfer to a Third-Party,Port Harcourt,15:18:19,Normal
Customer 2843,Corporate,Tier 3,6691.39,Withdrawal,Lagos,3:57:19,Normal
Customer 2844,Individual,Tier 1,24258.09,Payment for Goods/Services,Ibadan,5:02:28,Normal
Customer 2845,Corporate,Tier 2,10372.67,Payment for Goods/Services,Abuja,0:21:05,Normal
Customer 2846,Individual,Tier 2,12796.54,Withdrawal,Enugu,19:36:09,Normal
Customer 2847,Individual,Tier 2,33349.2,Transfer to a Third-Party,Ibadan,8:14:49,Normal
Customer 2848,Corporate,Tier 2,15422.87,Withdrawal,Abuja,8:46:42,Normal
Customer 2849,Corporate,Tier 1,21734.11,Payment for Goods/Services,Port Harcourt,15:34:20,Normal
Customer 2850,Individual,Tier 2,17738.14,Withdrawal,Abuja,12:38:33,Normal
Customer 2851,Individual,Tier 2,9717.95,Withdrawal,Ibadan,2:09:52,Normal
Customer 2852,Corporate,Tier 2,3130.91,Transfer to a Third-Party,Port Harcourt,1:40:05,Normal
Customer 2853,Individual,Tier 2,12869.3,Withdrawal,Abuja,20:29:29,Normal
Customer 2854,Corporate,Tier 3,4292.08,Withdrawal,Ibadan,20:18:47,Normal
Customer 2855,Individual,Tier 2,36784.81,Withdrawal,Lagos,6:07:48,Normal
Customer 2856,Individual,Tier 2,11017.6,Transfer to a Third-Party,Enugu,17:55:44,Normal
Customer 2857,Individual,Tier 1,2737.97,Transfer to a Third-Party,Port Harcourt,8:05:07,Normal
Customer 2858,Corporate,Tier 2,17837.63,Transfer to a Third-Party,Abuja,5:14:54,Normal
Customer 2859,Corporate,Tier 2,26327.62,Transfer to a Third-Party,Abuja,14:45:12,Normal
Customer 2860,Individual,Tier 1,8242.11,Payment for Goods/Services,Enugu,3:57:07,Normal
Customer 2861,Individual,Tier 2,29400.5,Withdrawal,Lagos,21:47:17,Normal
Customer 2862,Individual,Tier 1,61297.22,Payment for Goods/Services,Ibadan,15:57:34,Normal
Customer 2863,Corporate,Tier 1,10408.76,Transfer to a Third-Party,Port Harcourt,1:59:46,Normal
Customer 2864,Individual,Tier 1,10443.43,Payment for Goods/Services,Enugu,19:43:33,Normal
Customer 2865,Corporate,Tier 1,4773.58,Payment for Goods/Services,Lagos,4:28:39,Normal
Customer 2866,Individual,Tier 2,12691.62,Transfer to a Third-Party,Abuja,7:48:13,Normal
Customer 2867,Corporate,Tier 2,18599.2,Transfer to a Third-Party,Enugu,23:20:06,Normal
Customer 2868,Corporate,Tier 2,1772.23,Withdrawal,Abuja,1:28:02,Normal
Customer 2869,Corporate,Tier 2,3677.2,Withdrawal,Enugu,10:16:58,Normal
Customer 2870,Corporate,Tier 2,45690.63,Transfer to a Third-Party,Lagos,2:11:12,Normal
Customer_Special 01,Individual,Tier 3,606917.08,Payment for Goods/Services,Enugu,17:12:19,Normal
Customer 2872,Individual,Tier 1,18224.92,Withdrawal,Abuja,18:45:37,Normal
Customer 2873,Corporate,Tier 1,19856.18,Transfer to a Third-Party,Abuja,9:15:07,Normal
Customer 2874,Corporate,Tier 2,13814.05,Transfer to a Third-Party,Enugu,15:49:09,Normal
Customer 2875,Individual,Tier 2,20956.99,Transfer to a Third-Party,Ibadan,0:47:27,Normal
Customer 2876,Individual,Tier 1,9854.8,Withdrawal,Ibadan,17:26:45,Normal
Customer 2877,Individual,Tier 2,17234.77,Withdrawal,Abuja,6:57:24,Normal
Customer 2878,Individual,Tier 3,25912.46,Transfer to a Third-Party,Port Harcourt,14:23:46,Normal
Customer 2879,Individual,Tier 1,8571.59,Withdrawal,Port Harcourt,3:09:26,Normal
Customer 2880,Corporate,Tier 2,13399.85,Transfer to a Third-Party,Ibadan,6:05:24,Normal
Customer 2881,Individual,Tier 1,21453.44,Transfer to a Third-Party,Port Harcourt,6:21:18,Normal
Customer 2882,Individual,Tier 2,10274.42,Payment for Goods/Services,Lagos,1:20:41,Normal
Customer 2883,Individual,Tier 2,8178.12,Payment for Goods/Services,Ibadan,3:46:57,Normal
Customer 2884,Corporate,Tier 2,10468.76,Payment for Goods/Services,Lagos,10:20:06,Normal
Customer 2885,Corporate,Tier 2,40563.48,Payment for Goods/Services,Enugu,16:17:00,Normal
Customer 2886,Corporate,Tier 2,11307.89,Withdrawal,Ibadan,17:23:18,Normal
Customer 2887,Individual,Tier 1,16119.91,Transfer to a Third-Party,Abuja,6:34:27,Normal
Customer 2888,Corporate,Tier 1,19718.59,Payment for Goods/Services,Abuja,14:19:04,Normal
Customer 2889,Individual,Tier 2,42553.72,Withdrawal,Lagos,2:10:25,Normal
Customer 2890,Individual,Tier 1,17678.24,Transfer to a Third-Party,Enugu,2:44:36,Normal
Customer 2891,Corporate,Tier 1,3933.99,Payment for Goods/Services,Enugu,9:23:38,Normal
Customer 2892,Corporate,Tier 1,62464.5,Withdrawal,Port Harcourt,17:22:45,Normal
Customer_Special 05,Individual,Tier 3,754362.64,Withdrawal,Ibadan,19:07:18,Normal
Customer 2894,Individual,Tier 1,32746.15,Withdrawal,Lagos,21:07:14,Normal
Customer 2895,Corporate,Tier 2,27831.48,Transfer to a Third-Party,Ibadan,12:48:52,Normal
Customer 2896,Corporate,Tier 1,24670.44,Payment for Goods/Services,Port Harcourt,11:44:36,Normal
Customer 2897,Corporate,Tier 2,27872.08,Payment for Goods/Services,Lagos,14:10:11,Normal
Customer 2898,Corporate,Tier 2,23064.91,Transfer to a Third-Party,Lagos,8:01:11,Normal
Customer 2899,Individual,Tier 2,2381.28,Transfer to a Third-Party,Abuja,21:35:00,Normal
Customer 2900,Individual,Tier 2,10805.12,Withdrawal,Lagos,21:17:27,Normal
Customer 2901,Corporate,Tier 2,5063.85,Payment for Goods/Services,Lagos,17:43:23,Normal
Customer 2902,Individual,Tier 1,56159.07,Withdrawal,Ibadan,18:12:26,Normal
Customer 2903,Corporate,Tier 2,16015.4,Transfer to a Third-Party,Ibadan,17:51:03,Normal
Customer 2904,Individual,Tier 1,34030.0,Transfer to a Third-Party,Ibadan,13:57:08,Normal
Customer 2905,Individual,Tier 2,13710.01,Payment for Goods/Services,Lagos,6:51:00,Normal
Customer 2906,Individual,Tier 1,27064.37,Payment for Goods/Services,Abuja,23:12:58,Normal
Customer 2907,Corporate,Tier 1,13650.15,Withdrawal,Ibadan,17:53:05,Normal
Customer 2908,Corporate,Tier 1,23892.71,Transfer to a Third-Party,Enugu,2:41:43,Normal
Customer 2909,Corporate,Tier 2,17607.76,Payment for Goods/Services,Abuja,1:31:30,Normal
Customer 2910,Individual,Tier 1,2364.52,Payment for Goods/Services,Lagos,13:56:52,Normal
Customer 2911,Individual,Tier 2,13391.24,Withdrawal,Abuja,23:05:46,Normal
Customer 2912,Individual,Tier 3,10831.41,Payment for Goods/Services,Abuja,13:14:46,Normal
Customer 2913,Individual,Tier 1,9489.87,Payment for Goods/Services,Lagos,3:05:05,Normal
Customer 2914,Corporate,Tier 3,18552.47,Withdrawal,Lagos,3:49:32,Normal
Customer 2915,Corporate,Tier 1,6896.35,Transfer to a Third-Party,Ibadan,22:38:24,Normal
Customer 2916,Corporate,Tier 2,71244.58,Transfer to a Third-Party,Enugu,5:20:48,Normal
Customer 2917,Corporate,Tier 3,19279.55,Payment for Goods/Services,Enugu,17:34:41,Normal
Customer 2918,Individual,Tier 3,19452.31,Withdrawal,Port Harcourt,10:41:14,Normal
Customer 2919,Corporate,Tier 2,7632.0,Transfer to a Third-Party,Port Harcourt,11:19:07,Normal
Customer 2920,Individual,Tier 2,14052.05,Payment for Goods/Services,Abuja,16:03:24,Normal
Customer 2921,Corporate,Tier 1,8273.44,Withdrawal,Lagos,13:03:31,Normal
Customer 2922,Individual,Tier 2,21089.14,Transfer to a Third-Party,Lagos,21:58:15,Normal
Customer 2923,Individual,Tier 1,36717.85,Payment for Goods/Services,Lagos,20:27:15,Normal
Customer 2924,Corporate,Tier 1,3073.14,Transfer to a Third-Party,Lagos,2:38:53,Normal
Customer 2925,Individual,Tier 2,3908.6,Withdrawal,Enugu,20:52:02,Normal
Customer 2926,Corporate,Tier 1,20796.11,Withdrawal,Lagos,6:43:44,Normal
Customer 2927,Corporate,Tier 3,17242.01,Payment for Goods/Services,Ibadan,19:31:53,Normal
Customer 2928,Corporate,Tier 2,14542.82,Payment for Goods/Services,Abuja,20:22:04,Normal
Customer 2929,Corporate,Tier 2,21751.55,Withdrawal,Abuja,11:04:31,Normal
Customer 2930,Individual,Tier 2,7763.45,Payment for Goods/Services,Port Harcourt,16:25:26,Normal
Customer 2931,Corporate,Tier 2,49313.47,Transfer to a Third-Party,Port Harcourt,1:17:06,Normal
Customer 2932,Individual,Tier 1,23551.56,Transfer to a Third-Party,Abuja,17:52:02,Normal
Customer 2933,Individual,Tier 2,15724.08,Withdrawal,Enugu,2:00:03,Normal
Customer 2934,Corporate,Tier 1,761.62,Withdrawal,Port Harcourt,7:45:16,Normal
Customer 2935,Individual,Tier 1,10022.03,Withdrawal,Lagos,1:26:00,Normal
Customer 2936,Individual,Tier 1,20061.74,Transfer to a Third-Party,Ibadan,22:52:08,Normal
Customer 2937,Individual,Tier 2,23140.58,Payment for Goods/Services,Lagos,4:50:39,Normal
Customer 2938,Individual,Tier 1,18785.67,Withdrawal,Enugu,22:13:07,Normal
Customer 2939,Individual,Tier 2,29247.91,Withdrawal,Ibadan,22:54:33,Normal
Customer 2940,Individual,Tier 2,63578.57,Transfer to a Third-Party,Port Harcourt,16:06:10,Normal
Customer 2941,Individual,Tier 1,23761.75,Transfer to a Third-Party,Lagos,7:39:17,Normal
Customer 2942,Individual,Tier 2,37511.44,Payment for Goods/Services,Ibadan,14:05:27,Normal
Customer 2943,Corporate,Tier 2,6837.51,Payment for Goods/Services,Abuja,13:56:00,Normal
Customer_Special 02,Individual,Tier 3,554885.65,Payment for Goods/Services,Abuja,13:53:05,Normal
